고유번호,시설명,담당구,주소,연락처,홈페이지,추천수,주출입구 접근로 여부,장애인 전용 주차구역 여부,주출입구 높이차이 제거 여부,장애인용 승강기 여부,장애인 화장실 여부,장애인용 객실 이용가능 여부,장애인용 관람석 이용가능 여부,장애인 매표소 여부,시각장애인 편의서비스 여부,청각장애인 편의서비스 여부,안내 서비스 여부,휠체어 대여 여부
3116,북서울중,도봉구,서울시 도봉구 도봉로169가길 33,02-956-1004,http://www.bukseoul.ms.kr/,0,Y,N,N,N,Y,N,N,N,N,N,N,N
2581,신광초등학교,용산구,서울시 용산구 청파로 263,02-710-7900,www.shinkwang.es.kr,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3618,종로엠학원,송파구,서울시 송파구 중대로 164,070-7438-6285,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
864,새락골어린이공원화장실,은평구,서울시 은평구 은평로3가길 34,,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000001069,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
358,가락1동주민센터,송파구,서울시 송파구 송파대로 35,02-2147-4450,http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC0100000000,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3831,산내들어린이집,강서구,서울시 강서구 곰달래로51길 14,02-2653-1335,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3860,지안어린이집,광진구,서울시 광진구 뚝섬로58가길 26-4,02-3436-3866,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3862,한울어린이집,광진구,서울시 광진구 천호대로117길 51,02-458-7005,,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
3864,하늘빛어린이집,중랑구,서울시 중랑구 봉화산로21길 14,02-434-7117,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
3851,나사렛어린이집,마포구,서울시 마포구 매봉산로  24-1,02-374-9134,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3868,제자어린이집,노원구,서울시 노원구 중계로14바길 10,02-930-3172,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1,아웃백스테이크하우스 남영점,중구,서울시 중구 한강대로  270,02-793-9241,http://www.outback.co.kr ,0,Y,N,N,N,N,N,N,N,N,N,N,N
3,킴스마트(현:이마트 에브리데이),강북구,서울시 강북구 오현로32길 18,02-985-9500,http://www.emarteveryday.co.kr/,0,Y,N,Y,N,N,N,N,N,N,N,N,N
231,수궁동주민센터,구로구,서울시 구로구 오리로15길 32,02-2620-7650,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1015,0,Y,Y,N,N,N,N,N,N,N,N,N,N
236,답십리1동주민센터,동대문구,서울시 동대문구 사가정로  30,02-2171-6220,http://dong.ddm.go.kr/intro,0,Y,Y,N,N,N,N,N,N,N,N,N,N
4094,구립암사어린이집,강동구,서울시 강동구 상암로4가길 28,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
1646,노량진교회기념관,동작구,서울시 동작구 노량진로30길 9,02-814-3425,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4071,도레미어린이집,송파구,서울시 송파구 송이로17길 13,02-430-3123,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4073,꼬예미키즈어린이집,송파구,서울시 송파구 오금로36길 37,02-448-4481,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
4079,새싹어린이집,성동구,서울시 성동구 용답중앙길 43,02-2215-3787,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
4080,관인A.B.C어린이집,성동구,서울시 성동구 왕십리로28길 20,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4522,성심어린이집,강서구,서울시 강서구 화곡로13가길  5,02-2692-0900,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5515,동대문문화회관,동대문구,서울시 동대문구 답십리로  210-9,02-2241-9300,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
109,응암3동주민센터,은평구,서울시 은평구 불광천길 410-17,02-351-5272,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000002312,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
1496,휘경문화웨딩원,동대문구,서울시 동대문구 망우로 123,,,0,Y,Y,N,N,Y,N,N,N,N,N,N,N
1510,선교교회,강서구,서울시 강서구 곰달래로25길 74,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
142,시흥4동 청사,금천구,서울시 금천구 독산로36길 14,02-2627-2519,http://siheung4.geumcheon.go.kr/main/index/index033.jsp,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
1518,우창빌딩(5층교회),서대문구,서울시 서대문구 수색로 40,,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
1550,새중랑교회,중랑구,서울시 중랑구 망우로 183,02-919-2214,www.sjrch.org/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
507,면목1치안센터,중랑구,서울시 중랑구 면목로66길 7,02-434-6307,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
545,성내지구대,강동구,서울시 강동구 성내로 33,02-478-0880,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1557,창동제일교회,도봉구,서울시 도봉구 해등로   126,,,1,Y,Y,Y,N,N,N,N,N,N,N,N,N
1562,영광교회,종로구,서울시 종로구 비봉5길 20,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
839,공중화장실,도봉구,서울시 도봉구 시루봉로6길 33,,,0,Y,N,N,N,Y,N,N,N,N,N,N,N
229,고덕1동 주민센터,강동구,서울시 강동구 아리수로54길 55,02-3425-7520,http://dong.gangdong.go.kr/site/contents/dong/3240043/main.jsp,0,N,Y,N,N,N,N,N,N,N,N,N,N
5730,BYRDS(버즈),마포구,서울시 마포구 와우산로 51,,,0,N,N,N,N,N,N,N,N,N,N,N,N
5738,레진코믹스 브이홀,마포구,서울시 마포구 홍익로 25 서교호텔별관 지하,,,0,Y,Y,Y,Y,N,N,Y,N,N,N,N,N
5741,명월관,마포구,서울시 마포구 와우산로19길 6-5,,,0,N,N,N,N,N,N,N,N,N,N,N,N
372,서교동주민센터,마포구,서울시 마포구 월드컵북로  15,02-3153-6740,http://www.mapo.go.kr/CmsWeb/template/seogyo,0,N,Y,Y,Y,N,N,N,N,N,N,N,N
103,둔촌1동 주민센터,강동구,서울시 강동구 양재대로84길 31,02-3425-7880,http://dong.gangdong.go.kr/site/contents/dong/3240058/main.jsp?uri=http%3A%2F%2Fdong.gangdong.go.kr%2Fsite%2Fcontents%2Fdong%2F3240058%2Fmain.jsp,0,Y,Y,N,N,Y,N,N,N,N,N,N,N
566,장위지구대,성북구,서울시 성북구 화랑로19길 83,02-915-1608,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
572,서울광진경찰서 중곡2지구대,광진구,서울시 광진구 능동로 385,02-447-0113,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5794,연세대학교 대강당,서대문구,서울시 서대문구 연세로 50 연세대학교 대강당,,,0,Y,Y,Y,N,N,N,Y,N,N,N,N,N
5744,홍대 클럽 M2,마포구,서울시 마포구 잔다리로 20-5 오후빌딩 지하 1F,,,0,N,N,N,N,N,N,N,N,N,N,N,N
1613,소림서원(동인암),관악구,서울시 관악구 봉천로23마길 12,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
5761,동영아트홀 (구 계몽아트홀),강남구,서울시 강남구 역삼동 772,,,0,Y,Y,Y,Y,N,N,Y,N,N,N,N,N
5688,서울놀이마당,송파구,서울시 송파구 잠실동 47번지,,,0,Y,Y,Y,N,Y,N,Y,N,N,N,N,N
868,나들이공원화장실(단지내),강서구,서울시 강서구 허준로 23,,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
5946,서울시도서관 (옛 서울청사),중구,서울시 중구 태평로1가 31,,,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N
883,무지개공원화장실(단지내),강서구,서울시 강서구 양천로57길 37,,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
208,송파2동주민센터,송파구,서울시 송파구 송이로 32,02-2147-4330,http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC1500000000,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
184,신길4동주민센터,영등포구,서울시 영등포구 신길로42길 1,02-2670-1299,http://www.ydp.go.kr/jumin/page.do?mCode=A025000000&path=jumin&dongNm=%BD%C5%B1%E64%B5%BF,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5914,A아트홀(구.신연아트홀),종로구,서울시 종로구 동숭동 1-37,,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
2315,시소모타워(강남물방울치과),강남구,서울시 강남구 삼성로 548,02-3288-4422/4433,www.waterdental.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2342,모커리 병원(물리치료실),강남구,서울시 강남구 도곡로 218,02-1577-2575,www.mokhuri.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2347,유디 치과의원(현정빌딩),강남구,서울시 강남구 테헤란로 332,,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2021,예능교회,종로구,서울시 종로구 세검정로 363-5,02-379-8855,www.ynch.com,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2023,한밀교회,강서구,서울시 강서구 수명로2길 88,02-2605-7588,www.hanmil.or.kr/,1,Y,Y,Y,N,N,N,N,N,N,N,N,N
2300,햇빛여성전문병원,강북구,서울시 강북구 도봉로 131,02-983-7771,www.hatvit.co.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2304,노블요양병원,은평구,서울시 은평구 응암로  304,02-382-0088,noblesilver.co.kr,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
2164,서울보훈병원,강동구,서울시 강동구 진황도로61길  53,02-2225-1111,seoul.bohun.or.kr/,3,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N
2192,파워스빌딩(린산부인과),동대문구,서울시 동대문구 답십리로 266,02-2244-1212,www.linlady.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2174,을지병원(의료동),노원구,서울시 노원구 공릉로 327,,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2312,건강한세상앞선치과병원,강남구,서울시 강남구 테헤란로87길 46,02-2016-7528,www.apsundental.com,1,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2053,관악프라자,관악구,서울시 관악구 관악로  212,,,1,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2057,하이마트,성동구,서울시 성동구 천호대로 356,02-2249-8880,www.himart.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2076,홈플러스 가양점,강서구,서울시 강서구 양천로  431,02-2063-2080,www.homeplus.co.kr/,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
2127,한강성심병원별관1,영등포구,서울시 영등포구 버드나루로7길 12,02-2639-5114,hangang.hallym.or.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
961,첫단추조산원,성북구,서울시 성북구 동소문로  48,,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2231,새빛요양병원(윤빌딩),강서구,서울시 강서구 화곡로61길 109,02-2658-3929,www.saebit.net,0,N,Y,N,Y,Y,N,N,N,N,N,N,N
2245,참사랑병원,은평구,서울시 은평구 연서로  10,02-382-7700,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
935,서울정형외과,도봉구,서울시 도봉구 마들로 699,02-956-2400,,0,Y,N,N,Y,N,N,N,N,N,N,N,N
950,연세웰치과,도봉구,서울시 도봉구 도봉로 480,02-902-7528,http://www.yonseiwell.co.kr/,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
1794,정신교회,강서구,서울시 강서구 양천로6길  47,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1796,관악교회,관악구,서울시 관악구 난곡로9길 11,,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
2041,이마트 묵동점,중랑구,서울시 중랑구 동일로 932,02-2083-1234,www.store.emart.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3507,국민대경상관,성북구,서울시 성북구 정릉로 77,02-910-4511,http://kyungsang.kookmin.ac.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3550,방송통신대,성동구,서울시 성동구 아차산로 12,02-460-6777,www.wseoul.knou.ac.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3828,예일어린이집,은평구,서울시 은평구 은평로6길  11,02-358-7020,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3835,재미솔솔어린이집,송파구,서울시 송파구 동남로24길 9,02-403-3889,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4045,꾸러기어린이집,관악구,서울시 관악구 문성로 242,02-864-6636,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3401,휘문 고등학교,강남구,서울시 강남구 역삼로 541,070-7090-0300,http://www.whimoon.hs.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2419,소리의원@강서점,강서구,서울시 강서구 강서로  215-1,02-1600-7592,www.soreeearclinic.com,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3483,서울대학교해동학술관,관악구,서울시 관악구 관악로  1,,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2829,수명초등학교,강서구,서울시 강서구 수명로1길 84,070-4060-8046,www.sumyeong.es.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3497,광운대학교(한울관),노원구,서울시 노원구 광운로6길 53,02-940-5114,http://www.kw.ac.kr/,0,N,Y,Y,N,N,N,N,N,N,N,N,N
2919,창천초등학교,마포구,서울시 마포구 백범로1길 56,02-715-4667,www.changchon.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3028,창일중,도봉구,서울시 도봉구 노해로66길 60,02-994-5934,www.changil.ms.kr,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N
2447,서울정진학교,구로구,서울시 구로구 부일로9길  158,02-2688-1303,www.jungjin.sc.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3634,크레파스ARTSCHOOL,도봉구,서울시 도봉구 도당로6길  14-11,02-3492-8915,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4226,구립천호어린이집,강동구,서울시 강동구 천중로35길 60,02-483-1439,,0,Y,Y,Y,N,Y,Y,N,N,N,N,N,N
2453,동천학교,노원구,서울시 노원구 노원로18길 41,02-974-9575,www.dongchun.sc.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3308,경기기계공업고등학교,노원구,서울시 노원구 공릉로 264,070-7602-1608,www.ggmt.hs.kr,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
2976,개웅초등학교,구로구,서울시 구로구 개봉로11길 98,02-2683-1291,www.gaewoong.es.kr/,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
2387,김홍일내과,금천구,서울시 금천구 시흥대로 202,,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2396,강남센트럴요양병원,강남구,서울시 강남구 광평로51길 6-9,02-3411-2360,www.gangnamcentral.co.kr,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2469,동부센트레빌 교육센타(우람유치원),강서구,서울시 강서구 양천로23길 34,02-2667-0645,www.wooram.kidis.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2970,신길초등학교,동작구,서울시 동작구 알마타길 16,02-815-3741,www.singil.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
195,대조동 주민센터,은평구,서울시 은평구 연서로20길 24-3,02-351-5182,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000002302,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
569,방화3동파출소,강서구,서울시 강서구 금낭화로26길 16,02-2663-1121,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
586,당현지구대,노원구,서울시 노원구 노원로17길 64,02-979-7641,,1,Y,Y,Y,N,N,N,N,N,N,N,N,N
1946,성동중앙교회,성동구,서울시 성동구 난계로   13,,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
1954,열방교회,송파구,서울시 송파구 동남로14길  17-18,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1965,합정교회 ,마포구,서울시 마포구 월드컵로42길 2,,,1,Y,Y,Y,N,N,N,N,N,N,N,N,N
629,고덕 우체국,강동구,서울시 강동구 고덕로 362,02-426-0004,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4485,유정어린이집,도봉구,서울시 도봉구 시루봉로27길 58,02-955-1377,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2843,삼육초등학교,동대문구,서울시 동대문구 회기로10길  63,02-960-7262,www.sesoul36.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
758,혜화 우체국,종로구,서울시 종로구 혜화로 12,02-743-0014,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3080,경신중학교,종로구,서울시 종로구 혜화로 74,02-762-0390,www.ksms.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3448,미래산업고등학교,노원구,서울시 노원구 덕릉로82길 54,070-7600-9701,www.mist.hs.kr,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
4759,방배2동주민센터,서초구,서울시 서초구 청두곶길 36,02-2155-7771,http://bangbae2.seocho.go.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4765,조원동복합청사,관악구,서울시 관악구 조원로12길 25,02-879-4561,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5443,창2동4공영주차장,도봉구,서울시 도봉구 덕릉로59차길 37,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4781,서울금천우체국,금천구,서울시 금천구 시흥대로 410,02-861-4403,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5295,대륭포스트타워6차,금천구,서울시 금천구 벚꽃로  298,02-839-3999,http://www.posttower7.co.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5301,BYC HIGHCITY,금천구,서울시 금천구 가산디지털1로  131,02-840-3210,http://www.bychighcity.co.kr/,1,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5283,이노플렉스-I,금천구,서울시 금천구 가산디지털1로 151,02-373-4001,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4791,방학2동주민센터,도봉구,서울시 도봉구 시루봉로   226,02-2289-1506,http://dong.dobong.go.kr/panghak2,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2146,한강성심병원별관2,영등포구,서울시 영등포구 버드나루로7길 13,,,0,Y,N,N,N,N,N,N,N,N,N,N,N
4793,강서구청,강서구,서울시 강서구 화곡로 302,02-2600-6114,http://www.gangseo.seoul.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4752,동작경찰서,동작구,서울시 동작구 노량진로 148,02-822-0112,http://www.smpa.go.kr/dj/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3794,은평구립도서관,은평구,서울시 은평구 통일로78가길 13-84,02-385-1671,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3191,휘경중학교,동대문구,서울시 동대문구 망우로18나길 20,02-2244-1359,www.hwigyong.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4335,이레어린이집,중구,서울시 중구 청구로6길 32,02-2232-3047,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
4633,관악구민종합체육센터,관악구,서울시 관악구 국회단지길 144,02-875-1188,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4647,대진체육관,강남구,서울시 강남구 선릉로 121-12,02-2176-0880,http://www.kncity.or.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3797,금천구립정보도서관,금천구,서울시 금천구 독산로54길 114,02-837-4569,,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
3374,진형중고등학교,종로구,서울시 종로구 종로 386,02-2235-0001,www.jh.ac.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3809,노원정보도서관,노원구,서울시 노원구 노원로34길 43,02-950-0050,http://www.nowonlib.seoul.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3810,박정희 대통령 기념 도서관 ,마포구,서울시 마포구 월드컵로 386,02-716-9345,http://parkchunghee.co.kr/,1,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3223,서울사대부속중학교,성북구,서울시 성북구 월곡로 6,02-943-5812,www.snu.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4325,동화어린이집,도봉구,서울시 도봉구 도봉로151길 130,02-3493-4106,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4319,신이화어린이집,영등포구,서울시 영등포구 선유로3길   21,02-2637-5881,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
4264,리틀어린이집,강동구,서울시 강동구 성내로12길  9-12,02-485-3694,,0,Y,Y,Y,N,N,Y,N,N,N,N,N,N
3969,화랑어린이집,강서구,서울시 강서구 곰달래로49길  79,02-2695-7628,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3978,다슬어린이집,금천구,서울시 금천구 시흥대로68길 89,02-896-6111,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3853,공항우리어린이집,강서구,서울시 강서구 공항대로7길 49,02-665-5744,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
5333,국토화학,금천구,서울시 금천구 가산디지털2로  61,02-3282-1400,http://www.kukdo.com/,0,Y,Y,N,N,N,N,N,N,N,N,N,N
4288,큰별어린이집,영등포구,서울시 영등포구 신풍로 66,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2179,경희대학교 의과대학동서신의학병원,강동구,서울시 강동구 동남로 892,02-1577-5800,www.khnmc.or.kr/,0,N,Y,N,Y,Y,N,N,N,N,N,N,N
2298,강남성심병원별관,영등포구,서울시 영등포구 신길로 19-2,,kangnam.hallym.or.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4800,서부수도사업소,마포구,서울시 마포구 환일길  13,02-3146-3500,,0,N,Y,N,N,Y,N,N,N,N,N,N,N
4809,종로구청,종로구,서울시 종로구 삼봉로 43,02-2148-1114,http://www.jongno.go.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4132,세화어린이집,강서구,서울시 강서구 화곡로53길 56-14,02-2608-2293,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2607,대현 초등학교,강남구,서울시 강남구 역삼로98길 16,02-553-6922,www.daehyun-e.es.kr,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2616,대림초등학교,동작구,서울시 동작구 대방동1길 22,02-822-1984,www.seouldaelim.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2321,서울 참병원,영등포구,서울시 영등포구 양평로22사길 9,02-2634-7000,www.seoulchamhospital.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4483,동성어린이집,강북구,서울시 강북구 솔매로 93,,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4489,통통어린이집,노원구,서울시 노원구 동일로236길 60-4,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4293,꿈동산어린이집,동작구,서울시 동작구 양녕로22가길 39,02-824-8115,,0,Y,Y,Y,N,N,Y,N,N,N,N,N,N
4347,뽀롱뽀롱어린이집,송파구,서울시 송파구 마천로 226,02-407-8870,,0,Y,Y,Y,N,N,Y,N,N,N,N,N,N
4698,중곡제3동주민센터,광진구,서울시 광진구 동일로76나길 31,02-450-1503,http://www.gwangjin.go.kr/office/index.jsp?dongId=03,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
4701,마포경찰서,마포구,서울시 마포구 마포대로  183,02-393-0112,http://www.smpa.go.kr/mp/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5446,면목2동공영주차장,중랑구,서울시 중랑구 겸재로23길 27,02-438-7215,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
5461,홍제1동 제2공영주차장,서대문구,서울시 서대문구 모래내로28안길 39,,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
3993,창조예능어린이집,금천구,서울시 금천구 독산로64다길 23,02-802-3388,,0,Y,Y,N,N,N,N,Y,N,N,N,N,N
5467,충현동 제1공영주차장,서대문구,서울시 서대문구 경기대로 72,,,0,Y,Y,Y,N,N,N,Y,N,N,N,N,N
3460,양정고등학교,양천구,서울시 양천구 안양천로 1039,02-2649-7071,www.yangchung.hs.kr,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
4420,성아어린이집,관악구,서울시 관악구 난곡로22길 23,02-857-5335,,0,Y,Y,N,N,Y,N,N,N,N,N,N,N
3865,사임당어린이집,성북구,서울시 성북구 지봉로20길  38,02-929-6605,www.aga24.net/,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N
3896,아뜰어린이집,관악구,서울시 관악구 봉천로23다길 23,02-886-8004,,1,Y,Y,Y,N,N,N,N,N,N,N,N,N
3210,목운중학교,양천구,서울시 양천구 목동동로 235,02-2651-4060,http://mogun.ms.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4054,대성어린이집,용산구,서울시 용산구 백범로51길 1,02-713-0344,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4452,세빛어린이집,강동구,서울시 강동구 올림픽로88길 8,02-472-0532,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3974,하린어린이집,서대문구,서울시 서대문구 연희로11마길 52,02-334-8085,,0,Y,Y,Y,Y,N,Y,N,N,N,N,N,N
4715,광진구청제1별관,광진구,서울시 광진구 자양로 117,,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4012,다문화어린이집,동작구,서울시 동작구 동작대로17길 28,02-522-5298,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3295,동명여자고등학교,은평구,서울시 은평구 통일로  793,02-385-0655,www.dongmyung.hs.kr,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N
2627,신성초등학교,관악구,서울시 관악구 신림로 114,02-875-7611,www.sss.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4769,번2동주민센터,강북구,서울시 강북구 한천로 897,02-901-2074,http://dong.gangbuk.seoul.kr/beon2/index.aspx,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4083,용마어린이집,광진구,서울시 광진구 용마산로12길 5,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2280,아카시아병원,금천구,서울시 금천구 시흥대로114길 5,02-852-0067,www.acaciadisc.com,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
4470,피카소어린이집,중랑구,서울시 중랑구 동일로123길 42-7,,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4705,가산동복합청사,금천구,서울시 금천구 가산로  129,,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2065,마축일축산물시장,성동구,서울시 성동구 마장로35길  68,,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
4943,국민건강보험공단 강남동부지사,강남구,서울시 강남구 강남대로 390,1577-1000,http://www.nhis.or.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
4172,어린이집,노원구,서울시 노원구 동일로237길 34,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4197,은행나무 어린이집,은평구,서울시 은평구 은평로18길 17-6,02-387-8222,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
4218,은파어린이집,서대문구,서울시 서대문구 간호대로 12-11,02-395-1992,,0,Y,Y,Y,N,N,Y,N,N,N,N,N,N
4221,하늘숲어린이집,광진구,서울시 광진구 능동로 352,,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
